instrument,wavelength_um,normalized_flux,median_flux_mjy
NIRISS_SOSS,2.7977287918381566,0.44612332467483856,0.029457041422217205
NIRISS_SOSS,2.796740305689445,0.4477070529942343,0.029561613293100624
NIRISS_SOSS,2.795751789479465,0.4505773130160598,0.029751133463150177
NIRISS_SOSS,2.7947632434155323,0.44656577934672864,0.02948625622645731
NIRISS_SOSS,2.7937746677043505,0.4526776053355955,0.02988981349719776
NIRISS_SOSS,2.792786062552014,0.45111474111844085,0.0297866192604571
NIRISS_SOSS,2.7917974281640086,0.45413389149968253,0.02998597050017307
NIRISS_SOSS,2.790808764745212,0.45546396692837365,0.030073793944567478
NIRISS_SOSS,2.7898200724998965,0.45027588067057706,0.029731230210852503
NIRISS_SOSS,2.788831351631725,0.4535332370468308,0.029946309935213845
NIRISS_SOSS,2.7878426023437597,0.4454720603546137,0.029414039142361834
NIRISS_SOSS,2.786853824838454,0.4498846064818064,0.029705394798650142
NIRISS_SOSS,2.7858650193176606,0.4521414765145399,0.029854413490033847
NIRISS_SOSS,2.7848761859826268,0.4566162922114843,0.030149880738776676
NIRISS_SOSS,2.783887325034001,0.4459647753232523,0.02944657257972719
NIRISS_SOSS,2.7828984366718283,0.4471076243150471,0.029522033664652923
NIRISS_SOSS,2.7819095210955536,0.45307062140825993,0.029915763924112812
NIRISS_SOSS,2.7809205785040243,0.4365683507404108,0.02882613681040434
NIRISS_SOSS,2.7799316090954833,0.45352013537025554,0.029945444845656245
NIRISS_SOSS,2.7789426130675965,0.4526186287882867,0.02988591933945947
NIRISS_SOSS,2.7779535906173622,0.4527388407657583,0.02989385680653185
NIRISS_SOSS,2.7769645419414033,0.4541949127214564,0.029989999665558535
NIRISS_SOSS,2.7759754672351233,0.45322436761397134,0.029925915620066953
NIRISS_SOSS,2.774986366694888,0.4392539584322403,0.029003464586484434
NIRISS_SOSS,2.7739972405134665,0.45293655312675796,0.029906911540246786
NIRISS_SOSS,2.773008088682614,0.454516927123488,0.030011261928826454
NIRISS_SOSS,2.77201891153374,0.45373809462423553,0.02995983645985289
NIRISS_SOSS,2.77102970932987,0.45579978543766714,0.030095967678132777
NIRISS_SOSS,2.7700404822635054,0.4527003668472116,0.029891316415232808
NIRISS_SOSS,2.769051230526218,0.45235637127621214,0.029868602759112326
NIRISS_SOSS,2.7680619543091423,0.45550905248784634,0.030076770895377882
NIRISS_SOSS,2.767072653802769,0.456140571101009,0.030118469387516555
NIRISS_SOSS,2.7660833291970213,0.45669142406607033,0.030154841614010632
NIRISS_SOSS,2.76509398068123,0.4548192836424062,0.030031226203298185
NIRISS_SOSS,2.7641046084441445,0.4227853692697484,0.027916061426206763
NIRISS_SOSS,2.763115212673928,0.45699545791899643,0.030174916641035786
NIRISS_SOSS,2.7621257935581616,0.4615042379484483,0.030472626517980765
NIRISS_SOSS,2.761136351283843,0.45478704584992957,0.03002909757667003
NIRISS_SOSS,2.760146886037389,0.44142382666944213,0.02914673864325023
NIRISS_SOSS,2.7591573980046356,0.45841061540031713,0.030268357961497138
NIRISS_SOSS,2.7581678873708393,0.45949813398725337,0.030340165639533612
NIRISS_SOSS,2.757178354320677,0.46143411354331665,0.03046799627922744
NIRISS_SOSS,2.7561887990382465,0.4630356952686095,0.03057374699122485
NIRISS_SOSS,2.755199221707072,0.44762838647511116,0.029556419027783873
NIRISS_SOSS,2.7542096225100967,0.4682162359142826,0.030915812496318758
NIRISS_SOSS,2.753220001629691,0.4655480195772934,0.030739633052620285
NIRISS_SOSS,2.752230359247648,0.4674259848918593,0.030863633074589492
NIRISS_SOSS,2.751240695545191,0.47063388371636883,0.03107544717021144
NIRISS_SOSS,2.7502510107029647,0.46896437511101835,0.03096521131966854
NIRISS_SOSS,2.749261304901047,0.46999848606833355,0.031033492549588555
NIRISS_SOSS,2.7482715783189398,0.47257670974927873,0.0312037298753789
NIRISS_SOSS,2.7472818311355773,0.476409740501804,0.03145682075721536
NIRISS_SOSS,2.746292063529322,0.4756836202908852,0.031408875823723856
NIRISS_SOSS,2.74530227567797,0.46184722900995306,0.03049527384742394
NIRISS_SOSS,2.7443124677587467,0.48168733481677733,0.03180529461129851
NIRISS_SOSS,2.743322639948312,0.47231635990378484,0.031186539256196254
NIRISS_SOSS,2.7423327924227587,0.47749316980037804,0.03152835842395673
NIRISS_SOSS,2.7413429253576136,0.4790927720276921,0.03163397843183999
NIRISS_SOSS,2.7403530389278394,0.4788278605819494,0.031616486615118344
NIRISS_SOSS,2.7393631333078354,0.44963804156583426,0.029689114383479404
NIRISS_SOSS,2.7383732086714367,0.4795067307472285,0.03166131167911496
NIRISS_SOSS,2.737383265191918,0.48335983883538297,0.03191572824574432
NIRISS_SOSS,2.7363933030419902,0.4596157728767496,0.030347933208385296
NIRISS_SOSS,2.7354033223938066,0.4792039264702549,0.0316413178396623
NIRISS_SOSS,2.734413323418958,0.4810789869150847,0.031765126056219395
NIRISS_SOSS,2.7334233062884787,0.4566376206210652,0.030151289030631745
NIRISS_SOSS,2.732433271172844,0.47977385649156856,0.03167894970358208
NIRISS_SOSS,2.731443218241972,0.4797845374236684,0.03167965495399579
NIRISS_SOSS,2.7304531476652247,0.48111840455762733,0.031767728760594895
NIRISS_SOSS,2.729463059611409,0.4810914226031049,0.03176594717127181
NIRISS_SOSS,2.728472954248778,0.4796846815247712,0.031673061576811996
